,ID,Description,Publish Date,Last Modified Date,cvssV2_baseScore,cvssV2_exploitabilityScore,cvssV2_impactScore,reference_cnt,exploit_db_flag
2624,CVE-2018-7323,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-wccp.c had a large loop that was addressed by ensuring that a calculated length was monotonically increasing.",2018-02-23,2018-04-20,5.0,10.0,2.9,6,0
2625,CVE-2018-7324,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-sccp.c had an infinite loop that was addressed by using a correct integer data type.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2626,CVE-2018-7325,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-rpki-rtr.c had an infinite loop that was addressed by validating a length field.",2018-02-23,2018-03-04,5.0,10.0,2.9,4,0
2627,CVE-2018-7326,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-lltd.c had an infinite loop that was addressed by using a correct integer data type.",2018-02-23,2018-03-04,5.0,10.0,2.9,4,0
2628,CVE-2018-7327,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-openflow_v6.c had an infinite loop that was addressed by validating property lengths.",2018-02-23,2018-03-04,5.0,10.0,2.9,4,0
2629,CVE-2018-7328,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-usb.c had an infinite loop that was addressed by rejecting short frame header lengths.",2018-02-23,2018-03-04,5.0,10.0,2.9,4,0
2630,CVE-2018-7329,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-s7comm.c had an infinite loop that was addressed by correcting off-by-one errors.",2018-02-23,2018-03-04,5.0,10.0,2.9,4,0
2631,CVE-2018-7330,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-thread.c had an infinite loop that was addressed by using a correct integer data type.",2018-02-23,2018-03-04,5.0,10.0,2.9,4,0
2632,CVE-2018-7331,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-ber.c had an infinite loop that was addressed by validating a length.",2018-02-23,2018-03-04,5.0,10.0,2.9,4,0
2633,CVE-2018-7332,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-reload.c had an infinite loop that was addressed by validating a length.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2634,CVE-2018-7333,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-rpcrdma.c had an infinite loop that was addressed by validating a chunk size.",2018-02-23,2018-03-04,5.0,10.0,2.9,4,0
2635,CVE-2018-7334,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, the UMTS MAC dissector could crash. This was addressed in epan/dissectors/packet-umts_mac.c by rejecting a certain reserved value.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2636,CVE-2018-7335,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, the IEEE 802.11 dissector could crash. This was addressed in epan/crypt/airpdcap.c by rejecting lengths that are too small.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2637,CVE-2018-7336,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, the FCP protocol dissector could crash. This was addressed in epan/dissectors/packet-fcp.c by checking for a NULL pointer.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2638,CVE-2018-7337,"In Wireshark 2.4.0 to 2.4.4, the DOCSIS protocol dissector could crash. This was addressed in plugins/docsis/packet-docsis.c by removing the recursive algorithm that had been used for concatenated PDUs.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2639,CVE-2018-7339,"The MP4Atom class in mp4atom.cpp in MP4v2 through 2.0.0 mishandles Entry Number validation for the MP4 Table Property, which allows remote attackers to cause a denial of service (overflow, insufficient memory allocation, and segmentation fault) or possibly have unspecified other impact via a crafted mp4 file.",2018-02-23,2018-03-18,6.8,8.6,6.4,1,0
2640,CVE-2018-7405,Cross-site scripting (XSS) in Zoho ManageEngine EventLog Analyzer before 11.12 Build 11120 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,2018-03-13,2018-04-09,4.3,8.6,2.9,2,0
2641,CVE-2018-7408,"An issue was discovered in an npm 5.7.0 2018-02-21 pre-release (marked as ""next: 5.7.0"" and therefore automatically installed by an ""npm upgrade -g npm"" command, and also announced in the vendor's blog without mention of pre-release status). It might allow local users to bypass intended filesystem access restrictions because ownerships of /etc and /usr directories are being changed unexpectedly, related to a ""correctMkdir"" issue.",2018-02-22,2018-03-20,4.6,3.9,6.4,3,0
2642,CVE-2018-7409,"In unixODBC before 2.3.5, there is a buffer overflow in the unicode_to_ansi_copy() function in DriverManager/__info.c.",2018-02-22,2018-03-20,7.5,10.0,6.4,2,0
2643,CVE-2018-7417,"In Wireshark 2.2.0 to 2.2.12 and 2.4.0 to 2.4.4, the IPMI dissector could crash. This was addressed in epan/dissectors/packet-ipmi-picmg.c by adding support for crafted packets that lack an IPMI header.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2644,CVE-2018-7418,"In Wireshark 2.2.0 to 2.2.12 and 2.4.0 to 2.4.4, the SIGCOMP dissector could crash. This was addressed in epan/dissectors/packet-sigcomp.c by correcting the extraction of the length value.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2645,CVE-2018-7419,"In Wireshark 2.2.0 to 2.2.12 and 2.4.0 to 2.4.4, the NBAP dissector could crash. This was addressed in epan/dissectors/asn1/nbap/nbap.cnf by ensuring DCH ID initialization.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2646,CVE-2018-7420,"In Wireshark 2.2.0 to 2.2.12 and 2.4.0 to 2.4.4, the pcapng file parser could crash. This was addressed in wiretap/pcapng.c by adding a block-size check for sysdig event blocks.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
2647,CVE-2018-7421,"In Wireshark 2.2.0 to 2.2.12 and 2.4.0 to 2.4.4, the DMP dissector could go into an infinite loop. This was addressed in epan/dissectors/packet-dmp.c by correctly supporting a bounded number of Security Categories for a DMP Security Classification.",2018-02-23,2018-03-09,5.0,10.0,2.9,4,0
2648,CVE-2018-7422,"A Local File Inclusion vulnerability in the Site Editor plugin through 1.1.1 for WordPress allows remote attackers to retrieve arbitrary files via the ajax_path parameter to editor/extensions/pagebuilder/includes/ajax_shortcode_pattern.php, aka absolute path traversal.",2018-03-19,2018-04-18,5.0,10.0,2.9,3,1
2649,CVE-2018-7433,The iThemes Security plugin before 6.9.1 for WordPress does not properly perform data escaping for the logs page.,2018-03-02,2018-03-17,5.0,10.0,2.9,1,0
2650,CVE-2018-7434,zzcms 8.2 allows remote attackers to discover the full path via a direct request to 3/qq_connect2.0/API/class/ErrorCase.class.php or 3/ucenter_api/code/friend.php.,2018-02-24,2018-03-12,5.0,10.0,2.9,1,0
2651,CVE-2018-7435,An issue was discovered in FreeXL before 1.0.5. There is a heap-based buffer over-read in the freexl::destroy_cell function.,2018-02-23,2018-03-04,6.8,8.6,6.4,4,0
2652,CVE-2018-7436,An issue was discovered in FreeXL before 1.0.5. There is a heap-based buffer over-read in a pointer dereference of the parse_SST function.,2018-02-23,2018-03-04,6.8,8.6,6.4,4,0
2653,CVE-2018-7437,An issue was discovered in FreeXL before 1.0.5. There is a heap-based buffer over-read in a memcpy call of the parse_SST function.,2018-02-23,2018-03-04,6.8,8.6,6.4,4,0
2654,CVE-2018-7438,An issue was discovered in FreeXL before 1.0.5. There is a heap-based buffer over-read in the parse_unicode_string function.,2018-02-23,2018-03-04,6.8,8.6,6.4,4,0
2655,CVE-2018-7439,An issue was discovered in FreeXL before 1.0.5. There is a heap-based buffer over-read in the function read_mini_biff_next_record.,2018-02-23,2018-03-04,6.8,8.6,6.4,4,0
2656,CVE-2018-7440,An issue was discovered in Leptonica through 1.75.3. The gplotMakeOutput function allows command injection via a $(command) approach in the gplot rootname argument. This issue exists because of an incomplete fix for CVE-2018-3836.,2018-02-23,2018-03-17,7.5,10.0,6.4,2,0
2657,CVE-2018-7441,"Leptonica through 1.75.3 uses hardcoded /tmp pathnames, which might allow local users to overwrite arbitrary files or have unspecified other impact by creating files in advance or winning a race condition, as demonstrated by /tmp/junk_split_image.ps in prog/splitimage2pdf.c.",2018-02-23,2018-03-19,4.4,3.4,6.4,1,0
2658,CVE-2018-7442,"An issue was discovered in Leptonica through 1.75.3. The gplotMakeOutput function does not block '/' characters in the gplot rootname argument, potentially leading to path traversal and arbitrary file overwrite.",2018-02-23,2018-03-17,6.4,10.0,4.9,1,0
2659,CVE-2018-7443,"The ReadTIFFImage function in coders/tiff.c in ImageMagick 7.0.7-23 Q16 does not properly validate the amount of image data in a file, which allows remote attackers to cause a denial of service (memory allocation failure in the AcquireMagickMemory function in MagickCore/memory.c).",2018-02-23,2018-03-13,4.3,8.6,2.9,2,0
2660,CVE-2018-7445,"A buffer overflow was found in the MikroTik RouterOS SMB service when processing NetBIOS session request messages. Remote attackers with access to the service can exploit this vulnerability and gain code execution on the system. The overflow occurs before authentication takes place, so it is possible for an unauthenticated remote attacker to exploit it. All architectures and all devices running RouterOS before versions 6.41.3/6.42rc27 are vulnerable.",2018-03-19,2018-04-24,10.0,10.0,10.0,4,1
2661,CVE-2018-7447,mojoPortal through 2.6.0.0 is prone to multiple persistent cross-site scripting vulnerabilities because it fails to sanitize user-supplied input. The 'Title' and 'Subtitle' fields of the 'Blog' page are vulnerable.,2018-02-24,2018-03-12,3.5,6.8,2.9,2,0
2662,CVE-2018-7448,"Remote code execution vulnerability in /cmsms-2.1.6-install.php/index.php in CMS Made Simple version 2.1.6 allows remote attackers to inject arbitrary PHP code via the ""timezone"" parameter in step 4 of a fresh installation procedure.",2018-02-26,2018-03-22,8.5,6.8,10.0,3,1
2663,CVE-2018-7449,"SEGGER Free FTP Server Utility 3.22 allows remote attackers to cause a denial of service (daemon crash) via an invalid LIST, STOR, or RETR command.",2018-03-04,2018-04-16,5.0,10.0,2.9,1,1
2664,CVE-2018-7452,"A NULL pointer dereference in JPXStream::fillReadBuf in JPXStream.cc in xpdf 4.00 allows attackers to launch denial of service via a specific pdf file, as demonstrated by pdftohtml.",2018-02-24,2018-03-17,4.3,8.6,2.9,1,0
2665,CVE-2018-7453,"Infinite recursion in AcroForm::scanField in AcroForm.cc in xpdf 4.00 allows attackers to launch denial of service via a specific pdf file due to lack of loop checking, as demonstrated by pdftohtml.",2018-02-24,2018-03-17,4.3,8.6,2.9,1,0
2666,CVE-2018-7454,"A NULL pointer dereference in XFAForm::scanFields in XFAForm.cc in xpdf 4.00 allows attackers to launch denial of service via a specific pdf file, as demonstrated by pdftohtml.",2018-02-24,2018-03-17,4.3,8.6,2.9,1,0
2667,CVE-2018-7455,"An out-of-bounds read in JPXStream::readTilePart in JPXStream.cc in xpdf 4.00 allows attackers to launch denial of service via a specific pdf file, as demonstrated by pdftohtml.",2018-02-24,2018-03-17,4.3,8.6,2.9,1,0
2668,CVE-2018-7456,"A NULL Pointer Dereference occurs in the function TIFFPrintDirectory in tif_print.c in LibTIFF 4.0.9 when using the tiffinfo tool to print crafted TIFF information, a different vulnerability than CVE-2017-18013. (This affects an earlier part of the TIFFPrintDirectory function that was not addressed by the CVE-2017-18013 patch.)",2018-02-24,2018-04-17,4.3,8.6,2.9,4,0
2669,CVE-2018-7463,"SQL injection vulnerability in files.php in the ""files"" component in ASANHAMAYESH CMS 3.4.6 allows a remote attacker to execute arbitrary SQL commands via the ""id"" parameter.",2018-02-26,2018-03-17,7.5,10.0,6.4,1,0
2670,CVE-2018-7465,"An XSS issue was discovered in VirtueMart before 3.2.14. All the textareas in the backend of the plugin can be closed by simply adding </textarea> to the value and saving the product/config. By editing back the product/config, the editor's browser will execute everything after the </textarea>, leading to a possible XSS.",2018-04-26,2018-04-26,NaN,NaN,NaN,2,0
2671,CVE-2018-7466,"install/installNewDB.php in TestLink through 1.9.16 allows remote attackers to conduct injection attacks by leveraging control over DB LOGIN NAMES data during installation to provide a long, crafted value.",2018-02-25,2018-03-30,6.0,6.8,6.4,3,1
2672,CVE-2018-7467,AxxonSoft Axxon Next has Directory Traversal via an initial /css//..%2f substring in a URI.,2018-02-27,2018-03-23,5.0,10.0,2.9,1,0
2673,CVE-2018-7469,PHP Scripts Mall Entrepreneur Job Portal Script 2.0.9 has XSS via the p_name (aka Edit Category Name) field to admin/categories_industry.php (aka Categories - Industry Type).,2018-02-28,2018-03-16,3.5,6.8,2.9,1,0
2674,CVE-2018-7470,An issue was discovered in ImageMagick 7.0.7-22 Q16. The IsWEBPImageLossless function in coders/webp.c allows attackers to cause a denial of service (segmentation violation) via a crafted file.,2018-02-25,2018-03-17,4.3,8.6,2.9,1,0
2675,CVE-2018-7471,KingView 7.5SP1 has an integer overflow during stgopenstorage API read operations.,2018-02-25,2018-03-17,7.2,3.9,10.0,1,0
2676,CVE-2018-7472,INVT Studio 1.2 allows remote attackers to cause a denial of service during import operations.,2018-02-25,2018-03-18,4.9,3.9,6.9,1,0
